payment_order_id	Address1	city	state	zip
71940576	242 Cedar St	Seattle	WA	98101
71940661	279 12th St	Seattle	WA	98101
71940704	116 Madison St	Boston	MA	2215
71940761	294 Madison St	Atlanta	GA	30301
71940882	294 Madison St	Atlanta	GA	30301
71940886	744 Madison St	San Francisco	CA	94016
71940984	737 2nd St	San Francisco	CA	94016
71941072	142 Lincoln St	San Francisco	CA	94016
71941073	103 Jefferson St	Boston	MA	2215
71941081	435 Ridge St	Austin	TX	73301
71941139	482 14th St	Los Angeles	CA	90001
71941146	575 South St	Los Angeles	CA	90001
71941315	32 11th St	Dallas	TX	75001
71941316	934 Park St	San Francisco	CA	94016
71941321	176 Highland St	Portland	ME	4101
71941347	402 7th St	Portland	ME	4101
71941567	171 Park St	Boston	MA	2215
71941620	995 Lincoln St	Boston	MA	2215
71941850	981 Hickory St	San Francisco	CA	94016
71941912	765 Church St	Los Angeles	CA	90001
71941951	421 4th St	San Francisco	CA	94016
71942001	15 Maple St	San Francisco	CA	94016
71942044	260 2nd St	Seattle	WA	98101
71942046	694 5th St	San Francisco	CA	94016
71942132	472 Spruce St	San Francisco	CA	94016
71942145	931 4th St	Austin	TX	73301
71942185	805 Adams St	New York City	NY	10001
71942214	696 Highland St	New York City	NY	10001
71942235	650 Meadow St	New York City	NY	10001
71942238	174 8th St	Boston	MA	2215
71942243	977 Main St	Los Angeles	CA	90001
71942316	107 Lincoln St	Seattle	WA	98101
71942373	220 Dogwood St	San Francisco	CA	94016
71942406	628 Adams St	Dallas	TX	75001
71942407	512 Lincoln St	Portland	OR	97035
71942577	679 Chestnut St	San Francisco	CA	94016
71942886	523 River St	Dallas	TX	75001
71942887	836 Lake St	New York City	NY	10001
71943039	760 Pine St	Dallas	TX	75001
71943056	689 12th St	New York City	NY	10001
71943057	105 Pine St	New York City	NY	10001
71943063	438 Madison St	San Francisco	CA	94016
71943090	631 Willow St	San Francisco	CA	94016
71943129	674 Madison St	San Francisco	CA	94016
71943199	362 9th St	Austin	TX	73301
71943205	746 2nd St	Los Angeles	CA	90001
71943330	755 Cherry St	San Francisco	CA	94016
71943407	752 Elm St	Austin	TX	73301
71943429	752 Elm St	Austin	TX	73301
71943432	459 Johnson St	Austin	TX	73301
71943434	782 7th St	Austin	TX	73301
71943630	435 Main St	New York City	NY	10001
71943635	6 Chestnut St	Atlanta	GA	30301
71943760	685 Maple St	Seattle	WA	98101
71943932	270 Chestnut St	Atlanta	GA	30301
71944076	739 Lincoln St	Dallas	TX	75001
71944108	603 Center St	San Francisco	CA	94016
71944128	733 Hickory St	Dallas	TX	75001
71944254	353 West St	Portland	OR	97035
71944348	422 7th St	Boston	MA	2215
71944430	581 Maple St	San Francisco	CA	94016
71944476	102 Adams St	San Francisco	CA	94016
71944511	920 Park St	San Francisco	CA	94016
71944545	85 Meadow St	New York City	NY	10001
71944611	524 Lincoln St	Los Angeles	CA	90001
71944629	718 Johnson St	Portland	ME	4101
71944672	33 Main St	Boston	MA	2215
71944733	58 Center St	Atlanta	GA	30301
71944846	104 South St	Los Angeles	CA	90001
71945068	397 Lincoln St	San Francisco	CA	94016
71945069	66 Center St	New York City	NY	10001
71945257	66 Center St	New York City	NY	10001
71945341	807 West St	Los Angeles	CA	90001
71945342	354 8th St	Atlanta	GA	30301
71945345	824 Ridge St	Dallas	TX	75001
71945385	17 Hickory St	San Francisco	CA	94016
71945416	316 West St	San Francisco	CA	94016
71945451	385 Park St	New York City	NY	10001
71945523	702 1st St	Dallas	TX	75001
71945679	579 Lake St	Seattle	WA	98101
71945784	352 11th St	San Francisco	CA	94016
71945786	686 6th St	New York City	NY	10001
71946056	686 6th St	New York City	NY	10001
71946061	353 Maple St	Los Angeles	CA	90001
71946071	530 2nd St	Atlanta	GA	30301
71946317	802 Forest St	Portland	OR	97035
71946461	437 5th St	New York City	NY	10001
71946462	884 Lakeview St	Los Angeles	CA	90001
71946569	514 14th St	New York City	NY	10001
71946570	656 1st St	San Francisco	CA	94016
71946594	439 Meadow St	Los Angeles	CA	90001
71946596	219 Maple St	Boston	MA	2215
71946601	178 Maple St	Boston	MA	2215
71946674	313 12th St	Los Angeles	CA	90001
71946677	974 Elm St	Dallas	TX	75001
71946679	466 9th St	Dallas	TX	75001
71946982	71 Wilson St	Boston	MA	2215
71947112	604 Church St	San Francisco	CA	94016
71947131	897 Chestnut St	Dallas	TX	75001
71947397	124 Center St	Seattle	WA	98101
71947470	32 10th St	San Francisco	CA	94016
71947557	305 Cherry St	San Francisco	CA	94016
71947559	237 Jefferson St	San Francisco	CA	94016
71947561	555 9th St	Portland	ME	4101
71947588	919 Washington St	San Francisco	CA	94016
71947625	554 Jackson St	Los Angeles	CA	90001
71947674	554 Jackson St	Los Angeles	CA	90001
71947727	716 Church St	New York City	NY	10001
71947781	843 Center St	Austin	TX	73301
71947846	843 Center St	Austin	TX	73301
71947997	346 Park St	New York City	NY	10001
71948010	229 Elm St	San Francisco	CA	94016
71948016	437 Lake St	Los Angeles	CA	90001
71948044	43 Maple St	Portland	OR	97035
71948070	445 River St	New York City	NY	10001
71948118	111 12th St	Los Angeles	CA	90001
71948394	611 Meadow St	San Francisco	CA	94016
71948478	641 1st St	Los Angeles	CA	90001
71948658	559 1st St	Portland	OR	97035
71948739	27 Elm St	Seattle	WA	98101
71948751	202 Lakeview St	Los Angeles	CA	90001
71948788	798 8th St	New York City	NY	10001
71948853	682 River St	Boston	MA	2215
71948940	682 River St	Boston	MA	2215
71948941	960 Lincoln St	Boston	MA	2215
71948988	303 Wilson St	Los Angeles	CA	90001
71949016	303 Wilson St	Los Angeles	CA	90001
71949023	247 Wilson St	Seattle	WA	98101
71949037	881 Jackson St	Los Angeles	CA	90001
71949039	293 Ridge St	San Francisco	CA	94016
71949100	439 Jackson St	Dallas	TX	75001
71949101	875 Pine St	Boston	MA	2215
71949102	875 Pine St	Boston	MA	2215
71949180	844 Lincoln St	Atlanta	GA	30301
71949181	844 Lincoln St	Atlanta	GA	30301
71949337	801 Hill St	Atlanta	GA	30301
71949368	225 4th St	San Francisco	CA	94016
71949403	971 Hickory St	Portland	ME	4101
71949411	971 Hickory St	Portland	ME	4101
71949422	866 Cedar St	Boston	MA	2215
71949426	660 Jackson St	Portland	OR	97035
71949441	397 Adams St	Atlanta	GA	30301
71949461	483 11th St	Los Angeles	CA	90001
71949480	702 5th St	Atlanta	GA	30301
71949513	506 South St	New York City	NY	10001
71949543	145 Dogwood St	San Francisco	CA	94016
71949568	521 Chestnut St	Atlanta	GA	30301
71949694	912 7th St	Dallas	TX	75001
71949777	424 Sunset St	Los Angeles	CA	90001
71949905	885 Adams St	New York City	NY	10001
71949935	206 Dogwood St	San Francisco	CA	94016
71949971	772 Lincoln St	Los Angeles	CA	90001
71950038	71 9th St	New York City	NY	10001
71950191	255 7th St	Los Angeles	CA	90001
71950214	599 Walnut St	New York City	NY	10001
71950237	472 Forest St	New York City	NY	10001
71950239	811 Church St	San Francisco	CA	94016
71950268	988 11th St	Seattle	WA	98101
71950302	657 2nd St	Atlanta	GA	30301
71950359	570 2nd St	New York City	NY	10001
71950473	695 Jackson St	Los Angeles	CA	90001
71950507	812 Dogwood St	Boston	MA	2215
71950532	71 Wilson St	Boston	MA	2215
71950533	183 Wilson St	Los Angeles	CA	90001
71950577	793 Willow St	San Francisco	CA	94016
71950579	348 Walnut St	Boston	MA	2215
71950581	170 Jefferson St	San Francisco	CA	94016
71950611	658 Jackson St	Boston	MA	2215
71950769	629 Walnut St	San Francisco	CA	94016
71950789	916 12th St	San Francisco	CA	94016
71950826	916 12th St	San Francisco	CA	94016
71950889	877 5th St	Austin	TX	73301
71950975	68 Lake St	Atlanta	GA	30301
71951019	128 13th St	Portland	OR	97035
71951122	683 West St	Dallas	TX	75001
71951261	454 Dogwood St	Los Angeles	CA	90001
71951272	858 1st St	Los Angeles	CA	90001
71951323	912 13th St	Los Angeles	CA	90001
71951411	586 Sunset St	Seattle	WA	98101
71951413	836 6th St	Austin	TX	73301
71951475	791 9th St	Boston	MA	2215
71951621	457 Spruce St	San Francisco	CA	94016
71951656	653 West St	Seattle	WA	98101
71951671	309 7th St	Austin	TX	73301
71951715	114 9th St	Portland	OR	97035
71951745	969 Johnson St	Los Angeles	CA	90001
71951776	99 Meadow St	Los Angeles	CA	90001
71951863	841 Johnson St	San Francisco	CA	94016
71951977	194 Wilson St	Atlanta	GA	30301
71952061	694 Madison St	Boston	MA	2215
71952089	672 Lake St	San Francisco	CA	94016
71952104	55 Dogwood St	Los Angeles	CA	90001
71952228	951 Center St	New York City	NY	10001
71952293	629 Chestnut St	Dallas	TX	75001
71952329	442 River St	Boston	MA	2215
71952589	111 6th St	San Francisco	CA	94016
71952722	804 Pine St	Portland	OR	97035
71952723	361 Washington St	San Francisco	CA	94016
71952899	502 Hill St	Boston	MA	2215
71953104	957 Chestnut St	New York City	NY	10001
71953371	884 Meadow St	San Francisco	CA	94016
71953442	735 Main St	Los Angeles	CA	90001
71953525	937 Spruce St	San Francisco	CA	94016
71953542	938 Hickory St	Austin	TX	73301
71953627	932 10th St	Atlanta	GA	30301
71953641	Price Each	Purchase	Address	Address
71953643	224 Forest St	Dallas	TX	75001
71953644	243 Meadow St	San Francisco	CA	94016
71953725	193 Jackson St	Dallas	TX	75001
71953778	658 Jackson St	Portland	OR	97035
71953814	284 Meadow St	Los Angeles	CA	90001
71953879	761 Hill St	Austin	TX	73301
71954045	237 Center St	Los Angeles	CA	90001
71954136	929 Lakeview St	New York City	NY	10001
71954191	515 9th St	San Francisco	CA	94016
71954220	342 West St	Boston	MA	2215
71954504	37 Hill St	New York City	NY	10001
71954571	897 Center St	Los Angeles	CA	90001
71954659	679 Meadow St	Boston	MA	2215
71954701	606 Adams St	Dallas	TX	75001
71954784	367 Highland St	Austin	TX	73301
71954813	307 Forest St	Austin	TX	73301
71954997	989 Highland St	Boston	MA	2215
71954998	311 Meadow St	Los Angeles	CA	90001
71954999	422 12th St	Los Angeles	CA	90001
71955021	801 Elm St	Portland	OR	97035
71955101	70 Maple St	San Francisco	CA	94016
71955142	779 11th St	Boston	MA	2215
71955143	779 Sunset St	Austin	TX	73301
71955157	779 North St	Los Angeles	CA	90001
71955172	975 Lakeview St	San Francisco	CA	94016
71955239	50 5th St	Seattle	WA	98101
71955281	898 Adams St	New York City	NY	10001
71955322	324 Main St	Los Angeles	CA	90001
71955523	535 Hickory St	Los Angeles	CA	90001
71955524	105 5th St	Austin	TX	73301
71955661	207 River St	Seattle	WA	98101
71955695	Price Each	Purchase	Address	Address
71955737	208 Main St	Seattle	WA	98101
71955773	463 1st St	San Francisco	CA	94016
71955814	333 13th St	Los Angeles	CA	90001
71955888	789 Jackson St	Austin	TX	73301
71955907	182 1st St	San Francisco	CA	94016
71955974	764 14th St	San Francisco	CA	94016
71955977	448 Maple St	Dallas	TX	75001
71955985	878 6th St	Dallas	TX	75001
71956049	929 11th St	Atlanta	GA	30301
71956127	783 Elm St	Los Angeles	CA	90001
71956148	362 Meadow St	San Francisco	CA	94016
71956150	104 Ridge St	New York City	NY	10001
71956152	411 Adams St	New York City	NY	10001
71956165	154 8th St	San Francisco	CA	94016
71956389	377 Jackson St	New York City	NY	10001
71956470	151 Willow St	Austin	TX	73301
71956493	515 Dogwood St	Austin	TX	73301
71956519	515 Dogwood St	Austin	TX	73301
71956551	9 Cedar St	Boston	MA	2215
71956564	403 10th St	New York City	NY	10001
71956614	146 Jackson St	Austin	TX	73301
71956639	826 Walnut St	San Francisco	CA	94016
71956668	153 4th St	Boston	MA	2215
71956669	29 Church St	Boston	MA	2215
71956682	962 Willow St	Portland	OR	97035
71956840	211 Park St	Atlanta	GA	30301
71956859	208 Johnson St	New York City	NY	10001
71956868	385 Ridge St	Dallas	TX	75001
71956977	888 Sunset St	Atlanta	GA	30301
71957001	745 Main St	New York City	NY	10001
71957025	974 Ridge St	New York City	NY	10001
71957075	861 Elm St	San Francisco	CA	94016
71957106	425 12th St	Atlanta	GA	30301
71957126	88 Hill St	Los Angeles	CA	90001
71957154	438 14th St	Dallas	TX	75001
71957249	806 Adams St	San Francisco	CA	94016
71957313	749 Cedar St	Atlanta	GA	30301
71957398	995 Madison St	Seattle	WA	98101
71957697	",,,"			
71957876	790 4th St	New York City	NY	10001
71957897	132 North St	Los Angeles	CA	90001
71957899	132 North St	Los Angeles	CA	90001
71958110	795 Highland St	New York City	NY	10001
71958370	616 4th St	Atlanta	GA	30301
71958373	616 4th St	Atlanta	GA	30301
71958449	677 12th St	Seattle	WA	98101
71958624	186 11th St	Portland	OR	97035
71958626	180 Pine St	New York City	NY	10001
71958758	501 West St	Austin	TX	73301
71958897	215 West St	Austin	TX	73301
71959014	504 Cedar St	Boston	MA	2215
71959107	595 Chestnut St	Dallas	TX	75001
71959135	834 Spruce St	San Francisco	CA	94016
71959206	848 10th St	Dallas	TX	75001
71959219	102 8th St	Boston	MA	2215
71959220	176 Park St	Los Angeles	CA	90001
71959222	806 Main St	San Francisco	CA	94016
71959256	981 12th St	Portland	ME	4101
71959339	86 Washington St	Los Angeles	CA	90001
71959471	377 Forest St	New York City	NY	10001
71959548	502 8th St	San Francisco	CA	94016
71959636	454 Center St	Dallas	TX	75001
71959683	246 Hill St	Boston	MA	2215
71959684	488 Walnut St	Austin	TX	73301
71959738	287 Main St	Los Angeles	CA	90001
71960072	792 Chestnut St	Seattle	WA	98101
71960073	621 Cedar St	New York City	NY	10001
71960128	533 Hill St	San Francisco	CA	94016
71960303	55 South St	Los Angeles	CA	90001
71960360	530 2nd St	Atlanta	GA	30301
71960469	459 Forest St	Seattle	WA	98101
71960687	462 Washington St	Portland	OR	97035
71960828	203 Sunset St	Boston	MA	2215
71960917	71 Spruce St	Los Angeles	CA	90001
71961158	516 Jackson St	Los Angeles	CA	90001
71961159	409 Maple St	Seattle	WA	98101
71961161	383 Highland St	Boston	MA	2215
71961303	697 13th St	Austin	TX	73301
71961506	946 Cedar St	Seattle	WA	98101
71961547	623 Willow St	Seattle	WA	98101
71961581	393 Spruce St	San Francisco	CA	94016
71961735	567 Lakeview St	Atlanta	GA	30301
71961738	564 Church St	Austin	TX	73301
71961848	764 2nd St	Los Angeles	CA	90001
71961876	352 Adams St	San Francisco	CA	94016
71961877	964 North St	Boston	MA	2215
71961890	881 Church St	Los Angeles	CA	90001
71961936	218 South St	Boston	MA	2215
71961975	844 5th St	New York City	NY	10001
71962099	Price Each	Purchase	Address	Address
71962104	636 Maple St	New York City	NY	10001
71962110	124 2nd St	Boston	MA	2215
71962153	804 14th St	Los Angeles	CA	90001
71962154	935 Lincoln St	San Francisco	CA	94016
71962193	897 Jackson St	Los Angeles	CA	90001
71962233	636 Hickory St	Austin	TX	73301
71962322	766 14th St	Dallas	TX	75001
71962347	624 South St	Seattle	WA	98101
71962506	222 6th St	New York City	NY	10001
71962700	Price Each	Purchase	Address	Address
71962891	692 13th St	Seattle	WA	98101
71963001	551 14th St	Seattle	WA	98101
71963005	688 Pine St	Seattle	WA	98101
71963161	402 Jackson St	Atlanta	GA	30301
71963234	32 North St	Seattle	WA	98101
71963466	695 Center St	San Francisco	CA	94016
71963604	776 Chestnut St	San Francisco	CA	94016
71963626	348 Jefferson St	San Francisco	CA	94016
71963646	430 Dogwood St	Seattle	WA	98101
71963697	667 Jefferson St	New York City	NY	10001
71963733	860 Main St	San Francisco	CA	94016
71963734	962 13th St	New York City	NY	10001
71963765	220 Washington St	Dallas	TX	75001
71963827	466 West St	Boston	MA	2215
71963850	359 Cherry St	Atlanta	GA	30301
71963872	926 8th St	Portland	ME	4101
71963874	494 4th St	Dallas	TX	75001
71963894	697 Meadow St	San Francisco	CA	94016
71963914	Price Each	Purchase	Address	Address
71963993	834 Elm St	San Francisco	CA	94016
71964160	597 6th St	San Francisco	CA	94016
71964161	984 6th St	Los Angeles	CA	90001
71964378	107 12th St	New York City	NY	10001
71964387	539 Meadow St	San Francisco	CA	94016
71964433	811 13th St	Seattle	WA	98101
71964473	732 Highland St	Boston	MA	2215
71964481	278 Cedar St	Atlanta	GA	30301
71964483	99 Center St	Dallas	TX	75001
71964642	666 Park St	Boston	MA	2215
71964690	670 Maple St	San Francisco	CA	94016
71964726	312 5th St	Dallas	TX	75001
71964837	665 Ridge St	Seattle	WA	98101
71965149	968 2nd St	San Francisco	CA	94016
71965243	427 West St	Atlanta	GA	30301
71965284	593 6th St	New York City	NY	10001
71965519	453 River St	New York City	NY	10001
71965578	655 Chestnut St	New York City	NY	10001
71965609	744 Chestnut St	Atlanta	GA	30301
71965854	31 Highland St	Seattle	WA	98101
71965904	252 Main St	Seattle	WA	98101
71965926	644 Church St	Los Angeles	CA	90001
71966043	644 Church St	Los Angeles	CA	90001
71966199	798 Dogwood St	Dallas	TX	75001
71966202	639 Church St	Atlanta	GA	30301
71966261	526 River St	Atlanta	GA	30301
71966333	531 6th St	New York City	NY	10001
71966335	44 Jackson St	New York City	NY	10001
71966355	910 Maple St	Atlanta	GA	30301
71966392	892 2nd St	Dallas	TX	75001
71966443	961 Johnson St	Boston	MA	2215
71966445	608 Meadow St	Los Angeles	CA	90001
71966447	752 Wilson St	Seattle	WA	98101
71966526	318 2nd St	Los Angeles	CA	90001
71966528	622 Lakeview St	Dallas	TX	75001
71966580	916 Washington St	San Francisco	CA	94016
71966692	933 Jefferson St	San Francisco	CA	94016
71966701	528 Pine St	Austin	TX	73301
71966791	435 West St	Los Angeles	CA	90001
71967035	889 9th St	San Francisco	CA	94016
71967063	367 Meadow St	Los Angeles	CA	90001
71967064	367 Meadow St	Los Angeles	CA	90001
71967075	279 8th St	San Francisco	CA	94016
71967207	70 Washington St	Los Angeles	CA	90001
71967309	410 5th St	Dallas	TX	75001
71967405	6 Chestnut St	Seattle	WA	98101
71967407	402 10th St	Los Angeles	CA	90001
71967507	637 14th St	Portland	OR	97035
71967518	675 Walnut St	Atlanta	GA	30301
71967527	620 Ridge St	Dallas	TX	75001
71967549	187 River St	San Francisco	CA	94016
71967630	839 Willow St	Los Angeles	CA	90001
71967632	1 Adams St	Los Angeles	CA	90001
71967665	502 Cherry St	New York City	NY	10001
71967666	22 Church St	San Francisco	CA	94016
71967744	22 Church St	San Francisco	CA	94016
71967782	665 Cedar St	New York City	NY	10001
71967784	471 South St	Boston	MA	2215
71967786	349 12th St	Los Angeles	CA	90001
71967789	319 Church St	New York City	NY	10001
71967809	843 14th St	San Francisco	CA	94016
71967851	472 Sunset St	Los Angeles	CA	90001
71967971	379 West St	Austin	TX	73301
71968001	251 Lincoln St	New York City	NY	10001
71968010	577 8th St	San Francisco	CA	94016
71968081	671 Church St	Portland	OR	97035
71968082	962 Adams St	Los Angeles	CA	90001
71968415	98 North St	San Francisco	CA	94016
71968491	266 Main St	Dallas	TX	75001
71968616	991 12th St	San Francisco	CA	94016
71968629	624 Johnson St	Portland	OR	97035
71968647	599 Cedar St	San Francisco	CA	94016
